XCoord,YCoord,JOIN_COUNT,ID,ZIP_1
-73.77000000,43.07000000,1,2015031635.000000,12866.000000
-80.75000000,41.73000000,1,2015031636.000000,44047.000000
-81.65000000,29.69000000,1,2015031637.000000,32177.000000
-95.52000000,29.94000000,1,2015031639.000000,77066.000000
-76.61000000,42.66000000,1,2015041640.000000,13081.000000
-101.98000000,33.56000000,1,2015041641.000000,79407.000000
-97.28000000,37.62000000,1,2015041643.000000,67214.000000
-98.84000000,40.74000000,1,2015041644.000000,68840.000000
-74.08000000,40.70000000,1,2015041645.000000,7305.000000
-78.92000000,43.10000000,1,2015041646.000000,14304.000000
-84.17000000,39.17000000,1,2015041648.000000,45150.000000
-101.25000000,48.23000000,1,2015041649.000000,58701.000000
-88.19000000,40.32000000,1,2015041650.000000,61866.000000
-96.60000000,33.20000000,1,2015041651.000000,75069.000000
-96.49000000,42.48000000,1,2015041652.000000,57049.000000
-96.66000000,32.86000000,1,2015041653.000000,75218.000000
-81.33000000,41.68000000,1,2015041654.000000,44060.000000
-81.64000000,41.52000000,1,2015041655.000000,44103.000000
-81.49000000,40.81000000,1,2015041656.000000,44646.000000
-80.03000000,26.72000000,1,2015041659.000000,33480.000000
-82.00000000,28.98000000,1,2015041660.000000,32162.000000
-81.50000000,28.38000000,1,2015041661.000000,32836.000000
-81.53000000,28.38000000,1,2015041662.000000,32830.000000
-82.50000000,28.01000000,1,2015041663.000000,33614.000000
-95.18000000,29.82000000,1,2015041665.000000,77049.000000
-90.11000000,38.72000000,1,2015041666.000000,62040.000000
-76.76000000,40.06000000,1,2015041667.000000,17406.000000
-75.75000000,40.47000000,1,2015041668.000000,19536.000000
-90.34000000,29.93000000,1,2015041669.000000,70070.000000
-80.56000000,37.12000000,1,2015041670.000000,24141.000000
-97.17000000,31.51000000,1,2015041672.000000,76710.000000
-82.32000000,29.65000000,1,2015041673.000000,32601.000000
-79.43000000,41.23000000,1,2015041674.000000,16254.000000
-82.52000000,33.45000000,1,2015041675.000000,30824.000000
-75.97000000,40.79000000,1,2015041676.000000,18252.000000
-92.21000000,34.71000000,1,2015041677.000000,72206.000000
-90.46000000,35.99000000,1,2015041678.000000,72450.000000
-80.07000000,26.46000000,1,2015041679.000000,33483.000000
-106.51000000,31.82000000,1,2015041680.000000,79912.000000
-97.76000000,31.13000000,1,2015041681.000000,76544.000000
-104.68000000,39.83000000,1,2015041682.000000,80022.000000
-91.73000000,35.24000000,1,2015041683.000000,72143.000000
-94.13000000,29.99000000,1,2015041684.000000,77705.000000
-106.76000000,32.30000000,1,2015041685.000000,88001.000000
-91.02000000,30.35000000,1,2015043758.000000,70809.000000
-100.85000000,37.97000000,1,2015048979.000000,67846.000000
-70.92000000,41.64000000,1,2015041687.000000,2740.000000
-93.99000000,33.45000000,1,2015041689.000000,71854.000000
-90.98000000,30.15000000,1,2015041691.000000,70734.000000
-84.59000000,39.27000000,1,2015041692.000000,45251.000000
-90.43000000,39.69000000,1,2015041693.000000,62694.000000
-71.21000000,42.04000000,1,2015041694.000000,2035.000000
-88.09000000,42.48000000,1,2015041695.000000,60002.000000
-84.24000000,33.91000000,1,2015041696.000000,30340.000000
-80.47000000,41.47000000,1,2015041698.000000,16134.000000
-97.08000000,32.93000000,1,2015041699.000000,76051.000000
-81.48000000,41.57000000,1,2015041700.000000,44092.000000
-96.86000000,32.84000000,1,2015041701.000000,75235.000000
-87.16000000,34.21000000,1,2015041702.000000,35540.000000
-90.36000000,36.18000000,1,2015041703.000000,72443.000000
-77.65000000,43.17000000,1,2015041705.000000,14606.000000
-79.58000000,40.30000000,1,2015041706.000000,15601.000000
-89.84000000,44.93000000,1,2015041707.000000,54448.000000
-97.29000000,27.92000000,1,2015041708.000000,78359.000000
-97.71000000,28.87000000,1,2015041709.000000,78151.000000
-82.01000000,39.97000000,1,2015041710.000000,43701.000000
-96.79000000,32.78000000,1,2015041711.000000,75261.000000
-86.96000000,34.59000000,1,2015041712.000000,35601.000000
-78.75000000,42.92000000,1,2015041713.000000,14225.000000
-84.40000000,34.05000000,1,2015041714.000000,30075.000000
-80.24000000,25.74000000,1,2015041715.000000,33133.000000
-101.39000000,35.66000000,1,2015041716.000000,79007.000000
-92.66000000,33.21000000,1,2015041717.000000,71730.000000
-94.53000000,36.17000000,1,2015041718.000000,72761.000000
-95.40000000,35.74000000,1,2015041719.000000,74401.000000
-97.49000000,35.30000000,1,2015041720.000000,73160.000000
-96.88000000,32.77000000,1,2015041721.000000,75212.000000
-81.58000000,27.90000000,1,2015041722.000000,33853.000000
-89.13000000,42.24000000,1,2015041723.000000,61102.000000
-74.44000000,40.47000000,1,2015041724.000000,8901.000000
-80.26000000,26.12000000,1,2015041725.000000,33324.000000
-74.36000000,40.52000000,1,2015041727.000000,8837.000000
-82.69000000,28.30000000,1,2015041728.000000,34668.000000
-85.32000000,29.68000000,1,2015041729.000000,32456.000000
-87.31000000,30.46000000,1,2015041730.000000,32526.000000
-97.14000000,32.55000000,1,2015041731.000000,76063.000000
-88.19000000,41.52000000,1,2015041732.000000,60431.000000
-89.93000000,32.67000000,1,2015041733.000000,39046.000000
-88.89000000,30.45000000,1,2015041734.000000,39540.000000
-83.86000000,34.27000000,1,2015041735.000000,30504.000000
-88.03000000,41.91000000,1,2015041736.000000,60101.000000
-104.99000000,39.54000000,1,2015041737.000000,80129.000000
-89.61000000,40.71000000,1,2015041738.000000,61604.000000
-95.74000000,29.79000000,1,2015041739.000000,77449.000000
-108.16000000,39.85000000,1,2015041740.000000,81641.000000
-104.71000000,38.91000000,1,2015041741.000000,80923.000000
-95.21000000,29.76000000,1,2015041742.000000,77015.000000
-71.08000000,42.34000000,1,2015041743.000000,2115.000000
-86.52000000,34.78000000,1,2015041744.000000,35811.000000
-82.75000000,30.34000000,1,2015041747.000000,32096.000000
-96.44000000,30.67000000,1,2015041748.000000,77807.000000
-96.44000000,31.05000000,1,2015041749.000000,77856.000000
-88.11000000,41.40000000,1,2015041750.000000,60421.000000
-104.97000000,39.77000000,1,2015041751.000000,80216.000000
-82.06000000,41.37000000,1,2015041753.000000,44036.000000
-70.96000000,42.22000000,1,2015041754.000000,2184.000000
-74.73000000,41.07000000,1,2015041755.000000,7860.000000
-84.60000000,39.12000000,1,2015040619.000000,45238.000000
-94.91000000,29.39000000,1,2015040620.000000,77590.000000
-71.39000000,42.29000000,1,2015040621.000000,1702.000000
-80.34000000,42.01000000,1,2015040622.000000,16423.000000
-73.79000000,40.65000000,1,2015040623.000000,11430.000000
-81.96000000,33.47000000,1,2015040624.000000,30901.000000
-84.96000000,34.73000000,1,2015040625.000000,30721.000000
-75.20000000,39.95000000,1,2015041757.000000,19104.000000
-84.75000000,40.24000000,1,2015041758.000000,45390.000000
-96.02000000,41.31000000,1,2015043759.000000,68122.000000
-91.44000000,44.79000000,1,2015040327.000000,54720.000000
-83.49000000,38.70000000,1,2015040328.000000,45144.000000
-95.19000000,29.58000000,1,2015040329.000000,77089.000000
-87.95000000,42.01000000,1,2015040627.000000,60007.000000
-80.30000000,25.82000000,1,2015040628.000000,33166.000000
-95.31000000,29.77000000,1,2015041759.000000,77020.000000
-95.63000000,30.08000000,1,2015041760.000000,77377.000000
-81.38000000,28.51000000,1,2015041761.000000,32806.000000
-107.79000000,39.54000000,1,2015041762.000000,81650.000000
-112.08000000,33.68000000,1,2015041763.000000,85027.000000
-94.97000000,29.74000000,1,2015041764.000000,77520.000000
-105.10000000,39.92000000,1,2015041765.000000,80020.000000
-104.81000000,40.23000000,1,2015041766.000000,80651.000000
-95.71000000,39.05000000,1,2015041767.000000,66607.000000
-82.16000000,27.99000000,1,2015041768.000000,33566.000000
-71.42000000,42.93000000,1,2015041769.000000,3103.000000
-80.36000000,25.87000000,1,2015041770.000000,33178.000000
-90.99000000,43.89000000,1,2015041771.000000,54614.000000
-97.70000000,26.48000000,1,2015041772.000000,78580.000000
-86.98000000,35.64000000,1,2015041773.000000,38401.000000
-75.05000000,40.01000000,1,2015041774.000000,19135.000000
-75.53000000,40.22000000,1,2015041775.000000,19468.000000
-86.84000000,33.45000000,1,2015040330.000000,35209.000000
-72.52000000,42.05000000,1,2015040331.000000,1028.000000
-75.49000000,43.79000000,1,2015040332.000000,13367.000000
-96.91000000,35.34000000,1,2015040333.000000,74801.000000
-96.84000000,32.89000000,1,2015040334.000000,75229.000000
-98.38000000,40.62000000,1,2015040335.000000,68901.000000
-71.41000000,41.83000000,1,2015041794.000000,2904.000000
-71.41000000,41.82000000,1,2015041795.000000,2903.000000
-84.56000000,33.54000000,1,2015041796.000000,30213.000000
-74.03000000,41.51000000,1,2015041797.000000,12550.000000
-88.57000000,43.11000000,1,2015041799.000000,53051.000000
-87.91000000,42.70000000,1,2015041800.000000,53177.000000
-96.42000000,30.67000000,1,2015041801.000000,77807.000000
-96.86000000,29.90000000,1,2015041802.000000,78945.000000
-83.79000000,34.28000000,1,2015041804.000000,30507.000000
-70.10000000,41.27000000,1,2015041805.000000,2554.000000
-105.11000000,40.31000000,1,2015041806.000000,80513.000000
-80.37000000,26.11000000,1,2015041807.000000,33326.000000
-88.09000000,42.48000000,1,2015041808.000000,60002.000000
-84.19000000,33.07000000,1,2015041809.000000,30204.000000
-123.05000000,43.78000000,1,2015041811.000000,97424.000000
-82.70000000,27.84000000,1,2015041812.000000,33780.000000
-82.52000000,27.87000000,1,2015041813.000000,33616.000000
-82.16000000,27.99000000,1,2015041814.000000,33566.000000
-104.68000000,40.45000000,1,2015041815.000000,80631.000000
-94.28000000,35.46000000,1,2015041816.000000,72956.000000
-77.45000000,41.12000000,1,2015041817.000000,17745.000000
-97.33000000,41.43000000,1,2015041818.000000,68601.000000
-97.13000000,41.26000000,1,2015041819.000000,68632.000000
-73.42000000,42.39000000,1,2015041820.000000,12029.000000
-72.11000000,43.81000000,1,2015041821.000000,3768.000000
-83.32000000,34.49000000,1,2015041823.000000,30577.000000
-81.34000000,40.83000000,1,2015041824.000000,44705.000000
-91.94000000,30.10000000,1,2015041825.000000,70518.000000
-90.34000000,38.75000000,1,2015041826.000000,63134.000000
-95.28000000,29.64000000,1,2015041827.000000,77061.000000
-92.14000000,32.48000000,1,2015041829.000000,71292.000000
-93.33000000,37.23000000,1,2015041830.000000,65802.000000
-73.95000000,42.86000000,1,2015041834.000000,12302.000000
-89.60000000,40.67000000,1,2015041835.000000,61602.000000
-84.72000000,33.39000000,1,2015041836.000000,30265.000000
-76.38000000,40.34000000,1,2015041837.000000,17042.000000
-85.85000000,33.65000000,1,2015041838.000000,36201.000000
-95.36000000,29.94000000,1,2015041839.000000,77032.000000
-83.65000000,31.70000000,1,2015041840.000000,31714.000000
-89.59000000,33.06000000,1,2015041842.000000,39090.000000
-86.79000000,33.41000000,1,2015041844.000000,35216.000000
-81.87000000,41.31000000,1,2015041845.000000,44149.000000
-96.29000000,30.57000000,1,2015041846.000000,77845.000000
-82.38000000,38.41000000,1,2015041847.000000,25705.000000
-73.41000000,41.55000000,1,2015041848.000000,6776.000000
-99.91000000,35.84000000,1,2015041849.000000,73642.000000
-80.01000000,40.39000000,1,2015041850.000000,15226.000000
-86.98000000,34.59000000,1,2015041851.000000,35601.000000
-87.27000000,33.17000000,1,2015041853.000000,35490.000000
-80.04000000,40.45000000,1,2015041854.000000,15220.000000
-84.51000000,39.11000000,1,2015041855.000000,45202.000000
-86.58000000,33.63000000,1,2015041856.000000,35173.000000
-100.94000000,37.04000000,1,2015041857.000000,67905.000000
-84.14000000,33.05000000,1,2015041858.000000,30204.000000
-102.38000000,31.83000000,1,2015041859.000000,79763.000000
-75.60000000,42.68000000,1,2015041860.000000,13464.000000
-84.38000000,33.63000000,1,2015041862.000000,30297.000000
-90.36000000,38.78000000,1,2015041864.000000,63042.000000
-78.69000000,42.96000000,1,2015041865.000000,14221.000000
-121.54000000,44.31000000,1,2015041866.000000,97759.000000
-93.93000000,29.89000000,1,2015041868.000000,77640.000000
-90.44000000,36.04000000,1,2015041869.000000,72450.000000
-90.63000000,35.81000000,1,2015041871.000000,72401.000000
-89.71000000,45.19000000,1,2015041872.000000,54452.000000
-82.65000000,27.86000000,1,2015041873.000000,33716.000000
-76.11000000,39.95000000,1,2015041874.000000,17562.000000
-75.19000000,39.95000000,1,2015041875.000000,19104.000000
-105.10000000,39.88000000,1,2015041876.000000,80021.000000
-97.30000000,37.63000000,1,2015041877.000000,67216.000000
-81.87000000,28.01000000,1,2015041878.000000,33801.000000
-82.47000000,27.39000000,1,2015041879.000000,34201.000000
-82.84000000,31.52000000,1,2015041880.000000,31533.000000
-106.83000000,40.47000000,1,2015041881.000000,80487.000000
-95.74000000,29.81000000,1,2015041882.000000,77449.000000
-95.60000000,29.78000000,1,2015041883.000000,77079.000000
-108.46000000,45.83000000,1,2015041884.000000,59105.000000
-84.29000000,33.22000000,1,2015041886.000000,30223.000000
-96.41000000,42.41000000,1,2015041887.000000,68731.000000
-80.56000000,40.06000000,1,2015041888.000000,26059.000000
-72.87000000,41.33000000,1,2015041889.000000,6513.000000
-100.34000000,44.83000000,1,2015041890.000000,57520.000000
-102.55000000,31.40000000,1,2015041891.000000,79731.000000
-91.37000000,39.94000000,1,2015041892.000000,62301.000000
-90.53000000,30.45000000,1,2015041894.000000,70403.000000
-90.48000000,36.07000000,1,2015041895.000000,72450.000000
-81.35000000,28.68000000,1,2015041896.000000,32750.000000
-104.61000000,40.03000000,1,2015041897.000000,80642.000000
-73.98000000,40.57000000,0,2015041898.000000,11224.000000
-80.92000000,40.06000000,1,2015041899.000000,43950.000000
-93.12000000,40.19000000,1,2015041900.000000,63556.000000
-82.19000000,29.15000000,1,2015041901.000000,34474.000000
-95.68000000,39.04000000,1,2015041902.000000,66629.000000
-82.16000000,29.22000000,1,2015041903.000000,34475.000000
-96.87000000,32.86000000,1,2015041904.000000,75220.000000
-83.81000000,34.28000000,1,2015041905.000000,30501.000000
-96.77000000,32.79000000,1,2015041906.000000,75204.000000
-80.37000000,25.86000000,1,2015041907.000000,33178.000000
-96.66000000,32.88000000,1,2015041908.000000,75041.000000
-81.36000000,28.53000000,1,2015041909.000000,32801.000000
-87.68000000,38.72000000,1,2015041910.000000,62439.000000
-73.51000000,40.75000000,1,2015041911.000000,11801.000000
-74.52000000,40.31000000,1,2015041912.000000,8512.000000
-103.52000000,43.94000000,1,2015048980.000000,57745.000000
-97.20000000,31.49000000,1,2015041913.000000,76712.000000
-95.65000000,29.98000000,1,2015041914.000000,77429.000000
-95.56000000,29.80000000,1,2015041915.000000,77043.000000
-96.91000000,32.82000000,1,2015041916.000000,75061.000000
-89.59000000,40.54000000,1,2015041917.000000,61554.000000
-116.54000000,47.32000000,1,2015041918.000000,83861.000000
-104.74000000,38.93000000,1,2015041919.000000,80918.000000
-106.41000000,31.81000000,1,2015041921.000000,79906.000000
-90.52000000,37.85000000,1,2015041922.000000,63601.000000
-84.34000000,33.66000000,1,2015041923.000000,30288.000000
-98.76000000,28.56000000,1,2015041924.000000,78021.000000
-103.09000000,31.85000000,1,2015041925.000000,79745.000000
-84.26000000,33.68000000,1,2015041926.000000,30034.000000
-85.39000000,31.25000000,1,2015041927.000000,36304.000000
-91.02000000,33.86000000,1,2015041928.000000,38769.000000
-103.49000000,31.41000000,1,2015041930.000000,79772.000000
-75.15000000,39.84000000,1,2015041931.000000,8096.000000
-82.58000000,30.17000000,1,2015041932.000000,32025.000000
-96.21000000,38.41000000,1,2015041933.000000,66801.000000
-101.54000000,31.74000000,1,2015041934.000000,79739.000000
-88.34000000,34.33000000,1,2015041935.000000,38843.000000
-98.44000000,29.70000000,1,2015041938.000000,78261.000000
-98.28000000,29.60000000,1,2015041939.000000,78154.000000
-95.83000000,38.62000000,1,2015041940.000000,66523.000000
-74.43000000,39.37000000,1,2015041941.000000,8401.000000
-73.59000000,40.73000000,1,2015041942.000000,11530.000000
-84.13000000,41.53000000,1,2015041943.000000,43567.000000
-82.80000000,27.95000000,1,2015041944.000000,33756.000000
-98.42000000,29.51000000,1,2015043760.000000,78217.000000
-83.16000000,33.79000000,1,2015041945.000000,30667.000000
-84.28000000,33.89000000,1,2015041946.000000,39901.000000
-82.42000000,28.06000000,1,2015041947.000000,33613.000000
-81.86000000,38.24000000,1,2015041948.000000,25564.000000
-90.23000000,32.20000000,1,2015041949.000000,39272.000000
-97.32000000,32.76000000,1,2015041951.000000,76102.000000
-81.62000000,28.41000000,1,2015041952.000000,34787.000000
-105.03000000,40.02000000,1,2015041953.000000,80516.000000
-74.49000000,40.82000000,1,2015041954.000000,7960.000000
-94.13000000,36.33000000,1,2015041955.000000,72756.000000
-94.58000000,39.15000000,1,2015041956.000000,64116.000000
-88.03000000,42.11000000,1,2015041957.000000,60067.000000
-90.09000000,38.63000000,1,2015041958.000000,62204.000000
-90.26000000,32.29000000,1,2015041959.000000,39204.000000
-69.96000000,43.94000000,1,2015041960.000000,4086.000000
-88.13000000,41.71000000,1,2015041961.000000,60565.000000
-94.39000000,29.56000000,1,2015041962.000000,77623.000000
-92.65000000,31.92000000,1,2015041963.000000,71483.000000
-95.63000000,39.04000000,1,2015041964.000000,66607.000000
-76.22000000,40.68000000,1,2015041965.000000,17901.000000
-76.74000000,39.94000000,1,2015041966.000000,17405.000000
-75.21000000,41.52000000,1,2015041967.000000,18473.000000
-76.76000000,40.06000000,1,2015041968.000000,17404.000000
-101.77000000,47.26000000,1,2015041969.000000,58523.000000
-81.12000000,32.09000000,1,2015041970.000000,31415.000000
-83.99000000,30.83000000,1,2015041971.000000,31792.000000
-84.46000000,33.62000000,1,2015041972.000000,30337.000000
-73.70000000,43.29000000,1,2015041973.000000,12804.000000
-96.94000000,43.62000000,1,2015041974.000000,57033.000000
-71.19000000,43.59000000,1,2015041975.000000,3894.000000
-84.53000000,41.62000000,1,2015041976.000000,43554.000000
-77.76000000,41.34000000,1,2015041977.000000,17764.000000
-81.17000000,37.79000000,1,2015040431.000000,25801.000000
-81.20000000,40.86000000,1,2015041979.000000,44641.000000
-86.61000000,34.70000000,1,2015041981.000000,35814.000000
-78.37000000,40.51000000,1,2015041982.000000,16602.000000
-102.07000000,31.99000000,1,2015041983.000000,79702.000000
-97.48000000,35.31000000,1,2015041984.000000,73160.000000
-75.41000000,38.91000000,1,2015041985.000000,19963.000000
-84.14000000,33.88000000,1,2015041988.000000,30047.000000
-80.37000000,40.64000000,1,2015041990.000000,15061.000000
-73.79000000,42.71000000,1,2015041991.000000,12205.000000
-95.99000000,36.15000000,1,2015041992.000000,74101.000000
-96.73000000,43.55000000,1,2015041994.000000,57104.000000
-102.49000000,47.99000000,1,2015041995.000000,58763.000000
-81.63000000,30.15000000,1,2015041996.000000,32223.000000
-82.13000000,31.20000000,1,2015041997.000000,31542.000000
-97.66000000,39.56000000,1,2015041998.000000,66901.000000
-89.36000000,45.66000000,1,2015041999.000000,54501.000000
-84.10000000,40.76000000,1,2015042000.000000,45805.000000
-78.95000000,41.12000000,1,2015042001.000000,15825.000000
-120.66000000,47.60000000,1,2015042002.000000,98826.000000
-83.65000000,32.72000000,1,2015042003.000000,31216.000000
-84.94000000,34.51000000,1,2015042004.000000,30701.000000
-95.17000000,29.99000000,1,2015042005.000000,77346.000000
-92.34000000,34.67000000,1,2015042006.000000,72209.000000
-95.14000000,29.67000000,1,2015042007.000000,77503.000000
-74.84000000,40.04000000,1,2015042008.000000,8016.000000
-90.85000000,33.79000000,1,2015042009.000000,38764.000000
-95.93000000,41.27000000,1,2015042010.000000,68110.000000
-99.73000000,40.76000000,1,2015042011.000000,68850.000000
-95.97000000,41.25000000,1,2015043761.000000,68198.000000
-90.36000000,38.46000000,1,2015043762.000000,63129.000000
-80.11000000,42.10000000,1,2015043763.000000,16502.000000
-96.92000000,42.78000000,1,2015040432.000000,57069.000000
-75.37000000,40.61000000,1,2015040433.000000,18015.000000
-117.25000000,32.84000000,1,2015040434.000000,92037.000000
-116.20000000,43.56000000,1,2015040435.000000,83705.000000
-76.99000000,38.90000000,1,2015040436.000000,20002.000000
-99.32000000,38.87000000,1,2015040438.000000,67601.000000
-81.58000000,30.28000000,1,2015040439.000000,32216.000000
-95.95000000,32.69000000,1,2015042012.000000,75169.000000
-104.88000000,39.69000000,1,2015042013.000000,80247.000000
-80.31000000,25.68000000,1,2015042014.000000,33156.000000
-75.31000000,40.09000000,1,2015042015.000000,19428.000000
-87.71000000,38.52000000,1,2015042016.000000,62410.000000
-80.14000000,26.51000000,1,2015042019.000000,33437.000000
-75.14000000,39.94000000,1,2015042020.000000,19106.000000
-92.37000000,38.95000000,1,2015042021.000000,65203.000000
-90.62000000,41.43000000,1,2015042022.000000,61201.000000
-108.29000000,38.13000000,1,2015042023.000000,81423.000000
-87.73000000,41.63000000,1,2015042024.000000,60445.000000
-75.11000000,40.04000000,1,2015042025.000000,19120.000000
-88.07000000,43.10000000,1,2015042026.000000,53007.000000
-80.07000000,40.41000000,1,2015042027.000000,15106.000000
-88.87000000,42.23000000,1,2015042028.000000,61008.000000
-97.43000000,35.46000000,1,2015042029.000000,73117.000000
-76.18000000,40.08000000,1,2015042030.000000,17540.000000
-88.03000000,41.59000000,1,2015042031.000000,60441.000000
-74.03000000,40.91000000,1,2015042032.000000,7601.000000
-81.47000000,41.61000000,1,2015042033.000000,44092.000000
-81.37000000,28.66000000,1,2015042034.000000,32701.000000
-81.40000000,28.54000000,1,2015042035.000000,32805.000000
-87.69000000,39.39000000,1,2015042036.000000,62441.000000
-87.62000000,41.88000000,1,2015042037.000000,60603.000000
-88.26000000,39.99000000,1,2015042038.000000,61880.000000
-84.49000000,39.17000000,1,2015042039.000000,45217.000000
-96.83000000,32.71000000,1,2015042040.000000,75224.000000
-99.73000000,40.76000000,1,2015042041.000000,68850.000000
-71.09000000,43.12000000,1,2015040336.000000,3290.000000
-82.52000000,27.40000000,1,2015040338.000000,34243.000000
-87.69000000,39.59000000,1,2015040339.000000,61944.000000
-81.45000000,28.48000000,1,2015040340.000000,32819.000000
-75.90000000,39.81000000,1,2015040341.000000,19390.000000
-84.19000000,31.27000000,1,2015040342.000000,31730.000000
-84.33000000,33.85000000,1,2015040343.000000,30319.000000
-116.83000000,48.60000000,1,2015040630.000000,83821.000000
-88.30000000,42.06000000,1,2015040631.000000,60123.000000
-91.46000000,46.03000000,1,2015040632.000000,54843.000000
-72.18000000,40.99000000,1,2015040633.000000,11937.000000
-84.29000000,41.51000000,1,2015040634.000000,43502.000000
-97.07000000,47.88000000,1,2015040636.000000,58201.000000
-81.60000000,30.25000000,1,2015042042.000000,32218.000000
-78.84000000,40.28000000,1,2015042043.000000,15904.000000
-89.26000000,31.26000000,1,2015042044.000000,39401.000000
-90.98000000,30.84000000,1,2015042045.000000,70722.000000
-90.10000000,29.92000000,1,2015042046.000000,70115.000000
-88.44000000,33.48000000,1,2015042047.000000,39701.000000
-73.97000000,40.75000000,1,2015042049.000000,10022.000000
-71.06000000,41.79000000,1,2015042050.000000,2702.000000
-91.67000000,35.23000000,1,2015042051.000000,72082.000000
-105.07000000,40.58000000,1,2015042052.000000,80524.000000
-93.45000000,35.45000000,1,2015042053.000000,72830.000000
-97.46000000,38.13000000,1,2015042054.000000,67062.000000
-80.10000000,26.75000000,1,2015042055.000000,33407.000000
-91.21000000,44.60000000,1,2015042056.000000,54758.000000
-102.35000000,31.85000000,1,2015042057.000000,79761.000000
-102.82000000,32.96000000,1,2015042058.000000,79323.000000
-96.77000000,32.86000000,1,2015042059.000000,75225.000000
-98.50000000,33.93000000,1,2015042060.000000,76306.000000
-95.60000000,29.86000000,1,2015042061.000000,77041.000000
-82.68000000,28.04000000,1,2015042062.000000,34677.000000
-75.37000000,41.20000000,1,2015040345.000000,18466.000000
-116.65000000,43.63000000,1,2015042065.000000,83605.000000
-76.02000000,40.97000000,1,2015042066.000000,18202.000000
-87.72000000,41.67000000,1,2015042067.000000,60803.000000
-91.98000000,39.94000000,1,2015042068.000000,63434.000000
-96.48000000,41.45000000,1,2015042069.000000,68025.000000
-96.90000000,32.89000000,1,2015042070.000000,75229.000000
-75.75000000,40.47000000,1,2015042071.000000,19536.000000
-87.88000000,33.31000000,1,2015042073.000000,35466.000000
-99.52000000,27.61000000,1,2015042075.000000,78045.000000
-82.57000000,41.24000000,1,2015042076.000000,44857.000000
-93.81000000,30.18000000,1,2015042077.000000,77632.000000
-98.56000000,29.42000000,1,2015042078.000000,78237.000000
-77.34000000,34.73000000,1,2015042080.000000,28547.000000
-84.48000000,39.19000000,1,2015042081.000000,45216.000000
-79.52000000,41.19000000,1,2015042082.000000,16232.000000
-81.19000000,28.66000000,1,2015042083.000000,32765.000000
-79.52000000,41.19000000,1,2015042084.000000,16232.000000
-82.13000000,28.01000000,1,2015042085.000000,33565.000000
-84.28000000,39.39000000,1,2015042086.000000,45036.000000
-71.11000000,42.15000000,1,2015042087.000000,2021.000000
-82.98000000,39.91000000,1,2015042088.000000,43207.000000
-88.06000000,42.07000000,1,2015042089.000000,60173.000000
-76.21000000,40.06000000,1,2015042090.000000,17601.000000
-84.14000000,33.40000000,1,2015042091.000000,30253.000000
-105.00000000,39.76000000,1,2015042092.000000,80211.000000
-80.14000000,26.14000000,1,2015042093.000000,33316.000000
-75.23000000,43.10000000,1,2015042094.000000,13502.000000
-87.36000000,33.71000000,1,2015042095.000000,35579.000000
-96.85000000,33.11000000,1,2015042096.000000,75034.000000
-96.82000000,33.15000000,1,2015042097.000000,75034.000000
-96.99000000,42.24000000,1,2015042098.000000,68787.000000
-95.23000000,29.67000000,1,2015042099.000000,77587.000000
-99.85000000,28.53000000,1,2015042100.000000,78834.000000
-96.19000000,35.96000000,1,2015042101.000000,74039.000000
-96.01000000,36.12000000,1,2015042102.000000,74107.000000
-86.85000000,34.19000000,1,2015042103.000000,35055.000000
-87.59000000,41.78000000,1,2015042105.000000,60637.000000
-94.91000000,29.24000000,1,2015042106.000000,77554.000000
-76.69000000,40.65000000,1,2015042107.000000,17941.000000
-88.47000000,44.19000000,1,2015042109.000000,54956.000000
-77.11000000,40.23000000,1,2015042110.000000,17015.000000
-97.66000000,38.37000000,1,2015042113.000000,67460.000000
-89.33000000,31.48000000,1,2015042114.000000,39459.000000
-92.13000000,34.87000000,1,2015042116.000000,72076.000000
-78.98000000,35.14000000,1,2015042117.000000,28307.000000
-89.46000000,43.54000000,1,2015042118.000000,53901.000000
-72.52000000,42.81000000,1,2015042120.000000,3451.000000
-95.60000000,29.64000000,1,2015042121.000000,77479.000000
-98.21000000,26.16000000,1,2015042122.000000,78503.000000
-95.58000000,29.67000000,1,2015042123.000000,77099.000000
-81.38000000,28.62000000,1,2015042124.000000,32751.000000
-93.12000000,34.52000000,1,2015042125.000000,71913.000000
-103.64000000,48.16000000,1,2015042127.000000,58801.000000
-95.25000000,29.76000000,1,2015042128.000000,77029.000000
-80.12000000,42.08000000,1,2015042129.000000,16506.000000
-80.52000000,41.94000000,1,2015042130.000000,44030.000000
-86.41000000,32.46000000,1,2015042131.000000,36066.000000
-80.18000000,25.78000000,1,2015042132.000000,33132.000000
-80.20000000,25.77000000,1,2015042133.000000,33299.000000
-96.58000000,39.19000000,1,2015042134.000000,66502.000000
-83.13000000,39.97000000,1,2015042136.000000,43228.000000
-81.45000000,39.41000000,1,2015042137.000000,45750.000000
-92.96000000,32.55000000,1,2015042138.000000,71001.000000
-98.56000000,29.23000000,1,2015042139.000000,78264.000000
-97.34000000,32.35000000,1,2015042140.000000,76031.000000
-87.75000000,41.81000000,1,2015042141.000000,60804.000000
-72.89000000,41.57000000,1,2015042142.000000,6479.000000
-88.21000000,43.01000000,1,2015042143.000000,53186.000000
-75.21000000,39.99000000,1,2015042144.000000,19131.000000
-86.54000000,33.53000000,1,2015042145.000000,35094.000000
-94.09000000,30.02000000,1,2015042146.000000,77705.000000
